Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Dil Chahta Hai,24-07-2001,Hindi,Aamir Khan,Preity Zinta,Shankar Mahadevan,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",6.872,2.5946
Chori Chori Chupke Chupke,09-03-2001,Hindi,Salman Khan,Preity Zinta,Anu Malik,"Raj and Priya are newly married. Priya is heavy with children, but due to unexpected circumstances, she loses her child and is unable to conceive again. Enter Madhoo, a prostitute who is willing to become surrogate mother for the couple. Their relationship becomes entangled with love triangle when Madhoo falls in love with Raj.",6.123,1.7803
Nayak: The Real Hero,07-09-2001,Hindi,Anil Kapoor,Rani Mukerji,A.R. Rahman,"Shivajirao, a TV reporter, gets a chance to be the Chief Minister of Maharashtra for a day after being challenged by incumbent Chief Minister Balraj Chauhan. After his one-day stint turns out to be a huge success, his life spirals out of control and he is embroiled in political intrigue.",7,1.5249
Rehnaa Hai Terre Dil Mein,19-10-2001,Hindi,R. Madhavan,Dia Mirza,Harris Jayaraj,"Maddy impersonates Rajeev, the person his love interest, Reena, is about to marry and attempts to woo her. However, he is unprepared for the moment when the truth will be revealed.",6.3,1.4023
Gadar: Ek Prem Katha,15-06-2001,Hindi,Sunny Deol,Ameesha Patel,Gurmeet,"Amongst the communal riots that erupt in the city, Tara shelters a wayward Sakina from a crazed mob and a bond that blossoms into love is created. The two eventually get married and have a son. The happy family, now living in Amritsar, gets the shock of their lives when Sakina learns that her father (Amrish Puri), whom she previously believed died in the riots back in Amritsar, is still alive after seeing his picture in a tattered, old newspaper. Upon contacting him, Sakina's father, now the mayor of Lahore in Pakistan, arranges for his daughter to arrive in Lahore to see him. Sakina leaves for Lahore minus Tara and her son, and upon reaching the city, learns of her father's plans for her - plans that include forcing Sakina to forget about her family and start life anew in Pakistan. Then begins an extraordinary journey which will lead Tara to cross the border into Pakistan to find his love Sakina",6.7,1.487
Lagaan: Once Upon a Time in India,15-06-2001,Hindi,Aamir Khan,Gracy Singh,A.R. Rahman,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",7.249,1.4655
Shirdi Sai Baba,01-01-2001,Hindi,Arif Zakaria,Alka Kubal,,"An Indian has no faith in the existence of God. His friend recounts numerous tales depicting the miracles of Sai Baba. Unconvinced, he visits Shirdi himself and begins his journey towards discovery and faith. The movie is focused on the story of Sai Baba - his birth, teachings, miracles and his physical death. For the first time, a film has been shot in Shirdi, the holy temple of Sai Baba.",0,1.1302
One 2 Ka 4,30-03-2001,Hindi,Shah Rukh Khan,Juhi Chawla Mehta,A.R. Rahman,"When a cop's partner is killed in the line of duty, he assumed guardianship of his orphaned children while investigating the murder.",5.6,1.0942
Yaadein,27-07-2001,Hindi,Hrithik Roshan,Kareena Kapoor Khan,Anu Malik,"When Ronit meets Isha, both are attracted to each other and fall in love. They want to surprise Ronit's parents and Raj, and they accordingly decide to share this news with Raj, only to find out that Raj has been actively involved in trying to get Ronit married to Monishka Rai.",5.4,1.0099
Indian,26-10-2001,Hindi,Sunny Deol,Shilpa Shetty Kundra,Anand Raj Anand,"DCP Raksekhar Azad (Raj) is an invincible cop with a great aim. He arrests a terrorist by the name of Khan. But Khan lands in a prison cell that looks cushier than the Buckingham Palace. However, this gets Raj promoted, and he is congratulated by none other than his father-in-law, who is also a very high ranking policeman. Then all of a sudden, Raj finds out that many policemen would like to see Khan go free. He discusses this issue with his father-in-law, and to his surprise, does not find any support from him. Disagreements and arguments ensue, and as a result, his father-in-law gets killed. The Police suspect Raj of killing him, they begin the process of arresting him, he runs away, while Khan is all set to get freed to do whatever he likes.",5.1,1.0142
Ek Rishtaa: The Bond of Love,18-05-2001,Hindi,Akshay Kumar,Karisma Kapoor,,"A wealthy factory owner, played by  Amitabh Bachchan,  raises up his conniving son-in-law while breaking off with his own son, played by Akshay Kumar,  who then comes back to right all wrongs and save the family fortune.",6.5,1.1398
Chhupa Rustam: A Musical Thriller,23-03-2001,Hindi,Sanjay Kapoor,Manisha Koirala,,"A tough and rowdy look-alike takes the place of a rich young man, who has family problems and enemies.",4,0.822
Bas Itna Sa Khwaab Hai,06-07-2001,Hindi,Abhishek Bachchan,Rani Mukerji,,"Suraj dreams of following in his idol's footsteps, but as he moves to Mumbai to follow his dream, he discovers that following your dreams may have a cost.",6,0.8752
Pyaar Tune Kya Kiya,09-05-2001,Hindi,Fardeen Khan,Urmila Matondkar,Sandeep Chowta,"Ria Jaiswal lives a very wealthy lifestyle along with her mom and dad. As she is the only child in this family, her parents dot on her and give in to her every wish.",6,0.782
Love Ke Liye Kuch Bhi Karega,21-06-2001,Hindi,Saif Ali Khan,Sonali Bendre,Vishal Bhardwaj,"Desperate for money, three men plot to kidnap a woman and hold her for ransom.",5.7,0.8768
Ajnabee,21-09-2001,Hindi,Akshay Kumar,Kareena Kapoor Khan,Anu Malik,"Raj and Priya befriend their new neighbors Vicky and Sonia. One day, Raj wakes up in Vicky's house and finds out that Sonia has been murdered and he's being framed for it. On the run, he must try and prove his innocence with the support of his loving wife.",5.5,1.2267
Lajja,19-09-2001,Hindi,Anil Kapoor,Rekha,,"Vaidehi (Manisha Koirala) gets married to Raghuvir (Jackie Shroff), an NRI. Suffering the agony of an unhappy marriage, she decides to run away from him when she learns that she is pregnant and he wants to take the child away from her. In her pursuit for freedom, she meets Mythili (Mahima Chaudhury) a bride-to-be, Janaki (Madhuri Dixit) a theatre artist and Ramdulari (Rekha) a village midwife - all of whom are victims of male chauvinism. They however refuse to be put down and fight for their rights.",7,0.8019
Farz,12-01-2001,Hindi,Sunny Deol,Preity Zinta,Uttam Singh,"A veteran police officer becomes increasingly agitated when his partner is killed in the line of duty. To add to his woes, his daughter falls in love with his new daredevil partner.",3.9,0.7392
Chandni Bar,28-09-2001,Hindi,Atul Kulkarni,Tabu,Raju Singh,"The gritty life of the Mumbai underworld, including prostitution, dance bars and gun crime.",6.6,0.7603
Tere Liye,14-12-2001,Hindi,Hiten Paintal,Shilpa Saklani,,"Tara, Dev Prakash Tandon, Aditya Verma, Ritu Malhotra, and Raghu, run their own band, and practice at Aditya's dad's studio. When an actress, Piya Anand, hears their number, she wants to join them, but Ritu rejects her, as she feels that Aditya may be falling for her. The group subsequently relent, let her join, and the inevitable happens when Aditya starts going out with Piya, with Raghu showing an interest in Ritu. They enter their band into a contest, compete, and qualify for the finals. Then they get devastating news when Ranjit Bose takes over the studio and threatens to demolish it. Things gets even worse when Piya finds out that Ranjit is her estranged dad, and will never permit her to take part either on the tinsel screen nor in a band.",6,0.5057
Tum Bin,25-06-2001,Hindi,Priyanshu Chatterjee,Navneet Nishan,Babloo Chakravorty,"Shekhar, a businessman, accidentally kills his associate Amar, and ridden with guilt, decides to watch over Amar's company and take care of his family and friends. However, he falls in love with Amar's fiancé Piya - who is to marry tycoon Abhi Gyan to save the company",7.2,0.7345
Kyo Kii... Main Jhuth Nahin Bolta,21-09-2001,Hindi,Govinda,Sushmita Sen,,"Inpired from the movie ""Liar Liar"", this movie is about a lawyer (Govinda) who lies his way through marriage and career. His wife (Sushmita Sen) falls in love with him because of his honesty and when she finds out of his dishonesty she threatens to divorce him. Their son, to avoid the divorce, wishes on a shooting star that his father should lose the ability to lie. What happens after that is an enjoyable journey.",4.9,0.781
Zubeidaa,19-01-2001,Hindi,Manoj Bajpayee,Karisma Kapoor,,"Zubeidaa, an aspiring Muslim actress, marries a Hindu prince to become his second wife. Her tumultuous relationship with her husband, and her inner demons lead her to a decision which has fatal consequences for them all.",5.2,0.7702
Kasoor,02-02-2001,Hindi,Aftab Shivdasani,Lisa Ray,Nadeem Akhtar Saifi,"The film starts with the murder of Priti (Divya Dutta), wife of Shekhar (Aftab Shivdasani), a well-known journalist. Inspector Lokhande (Ashutosh Rana) investigates the case and accuses Shekhar of the murder, saying he has enough evidences to arrest him. Upon getting bail from the court, Shekhar's lawyer tells him that he will not be able to fight his case because he is a corporate lawyer. He asks him to contact Simran Bhargav (Lisa Ray), who is a criminal lawyer to fight his case.",5.4,0.6358
Aamdani Atthanni Kharcha Rupaiya,21-12-2001,Hindi,Govinda,Juhi Chawla Mehta,,"Jhoomri and her husband, Bhimsha, move into a new neighbourhood. Their immediate neighbours are three squabbling couples, namely Vijay and Anjali who are newly married; Appu Khote and Vimla, who are married and have 4 children; and Ravi and Meena, who are also married and have one child. With their wages unable to keep up with inflation and high cost of living, unable to pay even rent to the landlord, B.K. Kakkad, the wives decide to seek employment to augment their income, with hilarious results from their spouses, who will go to any extent to keep their wives at home, even if means to bring a dancing girl home to cook and look after the children!!",4.976,0.6607
Jodi No. 1,13-04-2001,Hindi,Govinda,Twinkle Khanna,Anand Raj Anand,"Rai Bahadur lives a wealthy lifestyle in Panjim, Goa, along with three brothers, Raman, Kamal, and Ashok along with their respective wives and children. He also has a sister, Shanno, and a daughter, Rinki, who is of marriageable age. Since his business is not doing too well, he asks his US-based friend, Ranjit, for assistance. In response, Ranjit sends his son, Vikramjit, to assist Rai. Vikramjit arrives at the Rai household along with his Secretary and close friend, Veeru, and soon both get involved in assisting the Rai business get back on it's feet. What Rai does not know is that Vikramjit & Veeru are not who they claim to be, but are actually Jai and Veeru, wanted by the Bombay Police and are on India's Most Wanted Criminals. Watch what happens when their photos are telecast on National TV, and the impact this has on the entire Rai clan.",5.185,0.4825
Aashiq,26-01-2001,Hindi,Bobby Deol,Karisma Kapoor,,"Pooja and Chander Kapoor have a heart-to-heart conversation on the telephone. When they finally meet and all is reveal they both fell in love with each other; Chander lives with his advocate dad Dilip Dev Kapoor while Pooja lives a wealthy but stressful family life with her alcoholic dad, her Dai Maa and a self-senile mother. Unfortunately for them Pooja's parents would like her to marry a person of their choice; this pits Chander against them. Then one day Pooja goes missing and the police headed by a rowdy inspector Mathur arrests Chander for abducting her much to his shock. Then Chander escapes from police custody and begins a man-hunt for Pooja.",4.5,0.7599
Yeh Raaste Hain Pyaar Ke,10-08-2001,Hindi,Ajay Devgn,Madhuri Dixit,,"Two con artistes and car thieves, Vicky and Sakshi, are faced with death when they accidentally kill Bhanwarlal's brother. Bhanwarlal and his other brother both swear to avenge the death of their brother and mistakenly kill Rohit Verma, who is a look-alike of Vicky.",4.5,0.65
Mujhe Kucch Kehna Hai,25-05-2001,Hindi,Tusshar Kapoor,Kareena Kapoor Khan,,"Karan who is weak in his studies but good at music and masti which always results in fighting with his father, but his life changes when he sees the girl of his dreams. Everywhere he sees her he follows her but one day he goes out of town to find her but couldn't. Later his father sents him to another city but his car breaks down and takes lift and finds it's the same girl whos name is Pooja.",4.9,0.6054
