Title,Release Date,Language,Vote Average,Popularity
कड़ावर,12-08-2022,Tamil,0,0.0143
Erisudar,13-08-2022,Tamil,0,0.0143
Oru Melisana Kodu,23-06-2022,Tamil,0,0.0214
Aval Thediyathu?,10-02-2022,Tamil,2,0.0071
Oonkaram,30-12-2022,Tamil,0,0.0071
Arjun,17-09-2022,Tamil,0,0.0071
7 ¹/²,31-12-2022,Tamil,0,0.0143
Puthiya Paarvai,20-01-2022,Tamil,0,0.0071
Chaaya Maaya,04-07-2022,Tamil,10,0
Winter Opera,13-09-2022,Tamil,0,0
Leo,18-10-2023,Tamil,6.9,2.6133
Chandramukhi 2,28-09-2023,Tamil,3.2,2.0956
Veeran,02-06-2023,Tamil,5.8,1.4349
Conjuring Kannappan,08-12-2023,Tamil,5.2,1.0763
Jailer,10-08-2023,Tamil,6.7,1.213
Chithha,28-09-2023,Tamil,7.519,0.8429
Ponniyin Selvan: Part II,28-04-2023,Tamil,6.4,0.8936
Viduthalai: Part I,30-03-2023,Tamil,8.1,0.8994
Bagheera,03-03-2023,Tamil,5.2,0.8063
Jigarthanda DoubleX,10-11-2023,Tamil,7.5,0.8333
Varisu,11-01-2023,Tamil,5.5,0.6627
Thunivu,10-01-2023,Tamil,5.824,1.0221
Agilan,10-03-2023,Tamil,3.9,0.5835
Kuiko,24-11-2023,Tamil,0,0.6738
Vaathi,16-02-2023,Tamil,6.7,0.6331
Parking,01-12-2023,Tamil,7.3,0.5358
Tamilarasan,21-04-2023,Tamil,2.8,0.5781
Thalaikoothal,03-02-2023,Tamil,6.333,0.721
Tamil Kudimagan,07-09-2023,Tamil,7,0.4797
Dada,10-02-2023,Tamil,7.538,0.6891
Nandhi Varman,29-12-2023,Tamil,0,0.3135
Sila Nodigalil,24-11-2023,Tamil,6,0.3262
Mark Antony,15-09-2023,Tamil,6.2,0.6411
Maamannan,29-06-2023,Tamil,6.1,0.4621
Iraivan,28-09-2023,Tamil,5.25,0.5
Michael,03-02-2023,Tamil,4.5,0.5306
Fight Club,15-12-2023,Tamil,6.5,0.4492
DD Returns,28-07-2023,Tamil,5.9,0.6698
Irugapatru,06-10-2023,Tamil,7.2,0.5396
Ghosty,17-03-2023,Tamil,4.5,0.5221
Japan,09-11-2023,Tamil,3.4,0.5011
Thuritham,02-06-2023,Tamil,0,0.5231
Maaveeran,14-07-2023,Tamil,6.882,0.5764
800,06-10-2023,Tamil,6.4,0.3164
Rudhran,14-04-2023,Tamil,4.7,0.4536
Por Thozhil,09-06-2023,Tamil,7.4,0.5504
Home Tour - A Bachelor Party,30-08-2023,Tamil,0,0.3159
Vasantha Mullai,10-02-2023,Tamil,5.7,0.3773
Mohammad Saadh,11-03-2023,Tamil,0,0.2883
Joe,24-11-2023,Tamil,5.5,0.5552
Thiruvin Kural,14-04-2023,Tamil,4.8,0.4031
Katharbasha Endra Muthuramalingam,02-06-2023,Tamil,5.7,0.4291
Takkar,09-06-2023,Tamil,5.2,0.35
Annapoorani,30-11-2023,Tamil,5.3,0.7463
Regina,23-06-2023,Tamil,9,0.3238
Munthiri Kaadu,07-04-2023,Tamil,5.1,0.5425
Theerkadarishi,05-05-2023,Tamil,6,0.3965
Let's Get Married,28-07-2023,Tamil,3.7,0.249
Naangal,27-10-2023,Tamil,0,0.3497
Kasethan Kadavulada,27-05-2023,Tamil,3.7,0.2967
Good Night,12-05-2023,Tamil,7.4,0.5239
Partner,25-08-2023,Tamil,5,0.3602
Kick,01-09-2023,Tamil,4.5,0.2936
Karungaapiyam,19-05-2023,Tamil,4.333,0.3285
Thugs,24-02-2023,Tamil,3,0.2887
Run Baby Run,03-02-2023,Tamil,5.944,0.3774
Soppana Sundari,14-04-2023,Tamil,5.556,0.2947
Paramporul,01-09-2023,Tamil,6.75,0.2277
Bommai Nayagi,03-02-2023,Tamil,5,0.3601
Paayum Oli Nee Yenakku,23-06-2023,Tamil,5.2,0.2636
Pathu Thala,30-03-2023,Tamil,6.346,0.3513
Thandatti,23-06-2023,Tamil,7,0.3316
Rayar Parambarai,07-07-2023,Tamil,0,0.3035
Beginning,26-01-2023,Tamil,5,0.2323
Farhana,12-05-2023,Tamil,5.4,0.2245
Kaadapura Kalaikuzhu,07-07-2023,Tamil,0,0.3544
Pichaikkaran 2,19-05-2023,Tamil,4.4,0.3493
Bakasuran,17-02-2023,Tamil,4.6,0.3343
Do Over,01-04-2023,Tamil,0,0.1629
Raid,10-11-2023,Tamil,0,0.2581
V3,06-01-2023,Tamil,0,0.3258
Bommai,16-06-2023,Tamil,3,0.2943
"August 16, 1947",07-04-2023,Tamil,5,0.3141
Appatha,29-07-2023,Tamil,6.5,0.3045
Ayothi,03-03-2023,Tamil,6.3,0.2255
Kondraal Paavam,10-03-2023,Tamil,6,0.1799
Kazhuvethi Moorkkan,26-05-2023,Tamil,7,0.2145
BOYS,21-04-2023,Tamil,0,0.175
Shot Boot Three,06-10-2023,Tamil,0,0.2397
Uyir Thamizhukku,28-09-2023,Tamil,6.5,0.195
Seri... Ippo Enna Panlam?,30-11-2023,Tamil,10,0.3073
The Great Indian Kitchen,03-02-2023,Tamil,7.333,0.2212
Kannai Nambathe,17-03-2023,Tamil,5.2,0.2521
A Fly Floating In The Midst Of The Milk,03-12-2023,Tamil,9,0.1946
Kadamai,27-01-2023,Tamil,0,0.2952
Kannitheevu,08-03-2023,Tamil,0,0.2405
Irumban,10-03-2023,Tamil,7,0.2667
Infinity,07-07-2023,Tamil,8,0.2668
Moondram Manithan,29-12-2023,Tamil,0,0.2593
Pizza 3: The Mummy,28-07-2023,Tamil,4.7,0.2351
Kolai,21-07-2023,Tamil,5.2,0.2797
Aneethi,21-07-2023,Tamil,7,0.4484
Pallu Padama Paathuka,03-03-2023,Tamil,3.375,0.2066
Saba Nayagan,22-12-2023,Tamil,6.6,0.3255
Lucky Man,01-09-2023,Tamil,4.7,0.2516
Saayavanam,11-12-2023,Tamil,0,0.2579
Saandrithazh,04-08-2023,Tamil,0,0.1702
Ra Ra Sarasukku Ra Ra,03-11-2023,Tamil,0,0.1622
Naan Kadavul Illai,03-02-2023,Tamil,0,0.2267
Raavana Kottam,12-05-2023,Tamil,0,0.1946
Ratham,06-10-2023,Tamil,6.4,0.1937
80's Buildup,24-11-2023,Tamil,5.2,0.2027
Adiyae!,25-08-2023,Tamil,5.2,0.1455
Burqa,07-04-2023,Tamil,4.5,0.1784
The Road,06-10-2023,Tamil,5,0.2055
Yaadhum Oore Yaavarum Kelir,19-05-2023,Tamil,5.2,0.1365
Red Sandal Wood,08-09-2023,Tamil,8.2,0.1523
Unnaal Ennaal,02-06-2023,Tamil,0,0.1901
Memories,10-03-2023,Tamil,6,0.16
Marakkave Ninaikiren,23-06-2023,Tamil,0,0.1484
Single Shankarum Smartphone Simranum,24-02-2023,Tamil,4,0.2271
Are You Ok Baby?,22-09-2023,Tamil,0,0.2258
Thudikkum Karangal,08-09-2023,Tamil,7,0.1947
Maruthi Nagar Police Station,19-05-2023,Tamil,4.5,0.1776
Vaan Moondru,11-08-2023,Tamil,7,0.1623
Angaaragan,08-09-2023,Tamil,7,0.14
En 6 Vaathiyaar Kaalpanthatta Kuzhu,15-09-2023,Tamil,0,0.1098
Akku,13-10-2023,Tamil,0,0.1805
Web,04-08-2023,Tamil,7,0.1503
Deiva Machan,21-04-2023,Tamil,4,0.3506
Margazhi Thingal,05-10-2023,Tamil,0,0.1185
Kannagi,15-12-2023,Tamil,3,0.1045
Love,28-07-2023,Tamil,7,0.1587
Sync,21-07-2023,Tamil,7,0.1121
Odavum Mudiyadhu Oliyavum Mudiyadhu,15-12-2023,Tamil,7,0.1668
Kulasami,05-05-2023,Tamil,7,0.2149
N4,24-03-2023,Tamil,9,0.1306
Bumper,07-07-2023,Tamil,10,0.1702
Rangoli,01-09-2023,Tamil,7,0.2597
Vallavanukkum Vallavan,20-01-2023,Tamil,0,0.1498
Soorpanagai,25-08-2023,Tamil,0,0.2773
Kabadi Bro,23-06-2023,Tamil,0,0.1368
Baba Black Sheep,14-07-2023,Tamil,7,0.1699
Raakadhan,21-07-2023,Tamil,0,0.091
Karumegangal Kalaiginrana,01-09-2023,Tamil,0,0.1088
Yaanai Mugathaan,21-04-2023,Tamil,7,0.1252
Yaathisai,21-04-2023,Tamil,7.2,0.1378
Abijith's Alone,23-07-2023,Tamil,0,0.0802
Kida,11-11-2023,Tamil,0,0.1126
Die No Sirs,28-07-2023,Tamil,0,0.1354
Vinveli Devathai,21-09-2023,Tamil,0,0.1399
Thalainagaram 2,23-06-2023,Tamil,1.5,0.1481
Kuttrappinnani,03-03-2023,Tamil,0,0.0847
Veeman,08-09-2023,Tamil,0,0.1422
Dhillu Irundha Poradu,06-10-2023,Tamil,0,0.0704
Bell,09-06-2023,Tamil,0,0.1203
Theera Kaadhal,26-05-2023,Tamil,6.8,0.18
Shoot the Kuruvi,19-03-2023,Tamil,7,0.0952
Vaazhvu Thodangumidam Neethanae,29-09-2023,Tamil,0,0.1135
Jambu Maharishi,24-03-2023,Tamil,0,0.0784
Aghori,15-12-2023,Tamil,0,0.1129
Sand,28-01-2023,Tamil,0,0.1066
Sathiya Sothanai,21-07-2023,Tamil,7,0.1252
Ariyavan,03-03-2023,Tamil,9,0.1141
Thee Ivan,08-12-2023,Tamil,0,0.1249
License,03-11-2023,Tamil,7,0.1054
Harkara,25-08-2023,Tamil,6,0.1443
Vil Vithai,07-07-2023,Tamil,9,0.0878
Trap,13-01-2023,Tamil,0,0.0841
Erumbu,16-06-2023,Tamil,6.5,0.1313
Sooragan,01-12-2023,Tamil,0,0.0825
Noodles,08-09-2023,Tamil,5.5,0.0689
Annapoorni,01-12-2023,Tamil,4,0.0759
Parundhaaguthu Oor kuruvi,24-03-2023,Tamil,8,0.0827
Rajamagal,17-03-2023,Tamil,0,0.0675
Striker,08-09-2023,Tamil,9,0.1087
Moothakudi,03-11-2023,Tamil,0,0.0991
Rider Rukmani,09-05-2023,Tamil,0,0.0627
Adai Mazhai Kaalam,26-01-2023,Tamil,8,0.0956
Jigiri Dosthu,22-12-2023,Tamil,0,0.0822
Locker,24-11-2023,Tamil,0,0.0837
Rajathanthiram: The Piano,29-06-2023,Tamil,10,0.081
Pudhu Vedham,13-10-2023,Tamil,0,0.0806
Enaku Endey Kidaiyaathu,06-10-2023,Tamil,9,0.0791
Priyamudan Priya,04-08-2023,Tamil,0,0.0602
Kuttram Purinthal,24-02-2023,Tamil,0,0.0784
Aayiram Porkaasugal,22-12-2023,Tamil,7,0.06
Kadavulukku Oru Kaditham,01-09-2023,Tamil,0,0.0904
1982 Anbarasin Kaadhal,26-05-2023,Tamil,0,0.0807
Kudimahaan,17-03-2023,Tamil,7,0.0687
Theedhum Soodhum Endhan Mugavari,15-12-2023,Tamil,0,0.0555
Ellam Mela Irukuruvan Paathuppan,26-03-2023,Tamil,0,0.055
Naadu,01-12-2023,Tamil,0,0.0913
Om Vellimalai,24-02-2023,Tamil,0,0.0568
Tik Tok,29-12-2023,Tamil,0,0.0527
Vizhithelu,03-03-2023,Tamil,0,0.0509
Mathimaran,29-12-2023,Tamil,8,0.0718
Oongi Adicha Ondra Ton Weightu Da,25-08-2023,Tamil,0,0.0639
Kodai,10-02-2023,Tamil,0,0.0441
Maalai Nera Malipoo,09-06-2023,Tamil,6.5,0.076
Black 'n' White,14-05-2023,Tamil,0,0.0389
Demon,22-09-2023,Tamil,0,0.0993
Chaitra,17-11-2023,Tamil,0,0.0468
Ripupbury,14-04-2023,Tamil,0,0.0672
D3,17-03-2023,Tamil,0,0.0637
Thalli Pogathey,09-02-2023,Tamil,0,0.0404
Va Varalam Va,01-12-2023,Tamil,0,0.0705
Maya Bazaar,19-07-2023,Tamil,9,0.0555
Route No 17,29-12-2023,Tamil,0,0.0416
Kalluri Rascals,31-08-2023,Tamil,0,0.0297
Miriam Maa,22-12-2023,Tamil,0,0.0865
Naayaadi,23-06-2023,Tamil,8.5,0.0379
Echo,21-07-2023,Tamil,0,0.1006
The Copper Story: Untold,08-12-2023,Tamil,0,0.0361
Karuppu Pakkam,03-11-2023,Tamil,0,0.0474
Thiraiyin Marupakkam,20-10-2023,Tamil,0,0.042
Thalaikkavasamum 4 Nanbargalum,07-04-2023,Tamil,0,0.0429
Prisoners,12-12-2023,Tamil,0,0.0409
Kaaval The Movie,01-06-2023,Tamil,0,0.0311
Racer,07-04-2023,Tamil,0,0.0404
1000,29-06-2023,Tamil,0,0.0404
Haiku Love,18-01-2023,Tamil,0,0.0311
Yevan,07-04-2023,Tamil,0,0.053
"Platform Ghosts – Turker, Farmer, Bot",08-10-2023,Tamil,0,0.0379
Sawadikap Pei,02-02-2023,Tamil,0,0.045
Kapil Returns,03-11-2023,Tamil,0,0.0362
Addiction,28-10-2023,Tamil,0,0.0357
Club House,06-07-2023,Tamil,0,0.0357
Meippada Sei,27-01-2023,Tamil,0,0.0357
Jai Vijayam,29-12-2023,Tamil,0,0.0423
Aathmika,08-12-2023,Tamil,0,0.0256
Ninaivo Oru Paravai,30-11-2023,Tamil,0,0.0327
Vattara Vazhakku,29-12-2023,Tamil,0,0.0338
Kidugu,03-03-2023,Tamil,0,0.0214
Dear Death,05-01-2023,Tamil,0,0.0286
Anbendraale Amma,14-05-2023,Tamil,0,0.0264
Siruthuli Peruvellam,08-04-2023,Tamil,0,0.0261
Karparaa,30-01-2023,Tamil,0,0.0256
Jenni,01-05-2023,Tamil,0,0.0239
Yellow Cat in Memory Lane,14-10-2023,Tamil,0,0.0168
Nightingales in the Cocoon,27-10-2023,Tamil,0,0.0239
Maatrangale Vidai,06-01-2023,Tamil,0,0.0256
Aramudaitha Kombu,28-07-2023,Tamil,0,0.0168
Today's Sunlight Falls Weakly on You,22-10-2023,Tamil,0,0.0239
Vivesini,01-11-2023,Tamil,0,0.0214
Aima,22-09-2023,Tamil,0,0.0214
Naam Katra Isai,23-11-2023,Tamil,0,0.0453
Narkaram,18-09-2023,Tamil,0,0.0071
Cookies,15-08-2023,Tamil,0,0.0143
Ulagammai,22-09-2023,Tamil,0,0.0214
Aagayam Tholaindhu Pogum,18-06-2023,Tamil,0,0.0143
The Failed Artist,09-01-2023,Tamil,0,0.0143
Harbour Chapter 1,26-08-2023,Tamil,0,0.0071
Yokkiyan,21-07-2023,Tamil,0,0.0143
Siruvan Samuel,12-05-2023,Tamil,0,0.0143
Aadhitya Arunachalam,16-02-2023,Tamil,0,0.0214
The Happening: Scuffle,13-05-2023,Tamil,8,0.0143
Kaadhal Oru Bodha,20-12-2023,Tamil,4,0.0071
Diary,16-09-2023,Tamil,0,0.0071
GR3Y,30-09-2023,Tamil,0,0.0071
STRIKER'S GAME,11-06-2023,Tamil,0,0.0071
Saayai,07-07-2023,Tamil,0,0
Ariyaatha Anbu,25-05-2023,Tamil,0,0.0071
Thuvaanam,05-08-2023,Tamil,0,0
COMPANION,10-08-2023,Tamil,0,0
Dance Today,22-03-2023,Tamil,0,0
120 KMPH,23-02-2023,Tamil,0,0
Amaran,31-10-2024,Tamil,7.399,75.805
Lover,07-02-2024,Tamil,7.2,10.4088
Maharaja,14-06-2024,Tamil,7.9,3.1816
Vettaiyan,10-10-2024,Tamil,5.9,2.0523
The Greatest of All Time,05-09-2024,Tamil,4.9,1.7276
DeAr,11-04-2024,Tamil,7,1.1937
Viduthalai: Part II,20-12-2024,Tamil,6.8,1.3654
Jolly O Gymkhana,22-11-2024,Tamil,0,0.8173
Meiyazhagan,27-09-2024,Tamil,7.5,1.1303
Thangalaan,15-08-2024,Tamil,7,1.211
Rathnam,26-04-2024,Tamil,5.143,1.0043
Indian 2: Zero Tolerance,12-07-2024,Tamil,3.1,2.7845
Ayalaan,12-01-2024,Tamil,5.364,1.0854
Kanguva,14-11-2024,Tamil,4.1,1.5778
Demonte Colony 2,15-08-2024,Tamil,6.3,0.9741
Raayan,26-07-2024,Tamil,6.6,0.9601
Star,10-05-2024,Tamil,7.4,0.8914
Vaazhai,23-08-2024,Tamil,7.5,0.7761
Pogumidam Vegu Thooramillai,23-08-2024,Tamil,7,0.785
Captain Miller,11-01-2024,Tamil,6.9,1.0999
Rebel,22-03-2024,Tamil,3.5,0.5201
Siren,16-02-2024,Tamil,6.2,0.5149
Aranmanai 4,11-04-2024,Tamil,4,0.5238
Kottukkaali,23-08-2024,Tamil,7.7,0.5179
Lubber Pandhu,20-09-2024,Tamil,7.6,0.5486
Yezhu Kadal Yezhu Malai,31-01-2024,Tamil,0,0.6194
Rajakili,27-12-2024,Tamil,0,0.6352
Mayan,29-11-2024,Tamil,0,0.3226
Blue Star,25-01-2024,Tamil,6.8,0.3877
Thiru.Manickam,27-12-2024,Tamil,5,0.333
Sorgavaasal,29-11-2024,Tamil,6.8,0.5792
Boomer Uncle,29-03-2024,Tamil,0,0.4458
Kaazh,05-01-2024,Tamil,0,0.3195
Joshua Imai Pol Kaakha,01-03-2024,Tamil,3.5,0.4748
Boat,02-08-2024,Tamil,6.3,0.2755
Vasco Da Gama,02-08-2024,Tamil,0,0.5092
Pithala Maathi,14-06-2024,Tamil,0,0.3742
Vadakkupatti Ramasamy,02-02-2024,Tamil,6.2,0.3026
Mazhai Pidikatha Manithan,02-08-2024,Tamil,2,0.3846
Kadaisi Ulaga Por,20-09-2024,Tamil,6.7,0.3163
Andhagan,09-08-2024,Tamil,6,0.4425
The Smile Man,27-12-2024,Tamil,0,0.3822
Black,11-10-2024,Tamil,6.8,0.5555
Bloody Beggar,31-10-2024,Tamil,5.8,0.2957
Singapore Saloon,25-01-2024,Tamil,5,0.3158
Raghu Thatha,15-08-2024,Tamil,3.8,0.3138
Soodhu Kavvum 2: Nadum Naatu Makkalum...,13-12-2024,Tamil,5,0.2447
Romeo,11-04-2024,Tamil,4.5,0.3654
Nanban Oruvan Vantha Piragu,02-08-2024,Tamil,0,0.326
Athomugam,01-03-2024,Tamil,0,0.4525
Garudan,31-05-2024,Tamil,6.6,0.3209
White Rose,05-04-2024,Tamil,0,0.384
PT Sir,24-05-2024,Tamil,8.6,0.2795
The Verdict,18-06-2024,Tamil,0,0.2577
Lemons Are Not Sour,02-09-2024,Tamil,0,0.261
Rasavathi,10-05-2024,Tamil,7.5,0.2353
Nirangal Moondru,22-11-2024,Tamil,5.6,0.2191
Yaavarum Vallavare,15-03-2024,Tamil,0,0.1714
Narkarappor,23-08-2024,Tamil,0,0.1515
Sattam En Kaiyil,27-09-2024,Tamil,6,0.2556
Pambattam,23-02-2024,Tamil,0,0.1989
Thookudurai,25-01-2024,Tamil,5.5,0.2053
Unmai Kadhai,08-07-2024,Tamil,0,0.1553
Aranam,05-01-2024,Tamil,10,0.1857
Hitler,27-09-2024,Tamil,2.5,0.1689
Fire on the Water,25-01-2024,Tamil,0,0.2837
E-Mail,09-02-2024,Tamil,0,0.2667
Election,17-05-2024,Tamil,4,0.1863
Lal Salaam,09-02-2024,Tamil,2.5,0.2531
Once Upon a Time in Madras,13-12-2024,Tamil,0,0.1838
Inga Naan Thaan Kingu,11-05-2024,Tamil,5,0.1908
Saamaniyan,23-05-2024,Tamil,0,0.185
Pon Ondru Kanden,14-04-2024,Tamil,4.7,0.1492
Birthmark,23-02-2024,Tamil,0,0.1936
Hot Spot,29-03-2024,Tamil,6.5,0.1922
Vallavan Vaguthathada,19-04-2024,Tamil,0,0.136
Operation Laila,22-02-2024,Tamil,0,0.2328
Hit List,31-05-2024,Tamil,0,0.2478
The Boys,29-03-2024,Tamil,8,0.2385
THE ROOTS OF THE LEGS,01-05-2024,Tamil,10,0.2535
Brother,30-10-2024,Tamil,5,0.1769
Vaagai,27-12-2024,Tamil,0,0.1535
Devil,02-02-2024,Tamil,3,0.2464
Kavundampalayam,09-08-2024,Tamil,0,0.1741
Phoenix,14-12-2024,Tamil,0,0.1225
Dandupalayam,07-06-2024,Tamil,0,0.1906
Singappenney,20-06-2024,Tamil,0,0.157
Sir,18-10-2024,Tamil,0,0.1721
Kalvan,04-04-2024,Tamil,0,0.2227
The Akaali,31-05-2024,Tamil,0,0.1911
C4 Cinta,21-11-2024,Tamil,0,0.165
Emakku Thozhil Romance,22-11-2024,Tamil,5,0.2063
Mission: Chapter 1,12-01-2024,Tamil,7,0.2366
Finder,20-04-2024,Tamil,0,0.2077
Jama,02-08-2024,Tamil,8,0.187
Angammal,19-10-2024,Tamil,0,0.163
Living Faith,01-01-2024,Tamil,0,0.1713
Petta Rap,27-09-2024,Tamil,0,0.2065
Saala,23-08-2024,Tamil,0,0.2086
J.Baby,08-03-2024,Tamil,0,0.1446
Katra Thaliya,24-08-2024,Tamil,10,0.1665
Chiclets,02-02-2024,Tamil,0,0.6009
Robber,14-03-2024,Tamil,0,0.1841
Park,09-08-2024,Tamil,0,0.1232
Blue Sunshine,04-10-2024,Tamil,0,0.1541
Miss You,13-12-2024,Tamil,6.1,0.2619
PEI KADHAI 2,01-01-2024,Tamil,10,0.0783
Pechi,02-08-2024,Tamil,4,0.2759
Family Padam,06-12-2024,Tamil,0,0.1119
Oru Thavaru Seidhal,05-04-2024,Tamil,0,0.1483
Ranam Aram Thavarel,23-02-2024,Tamil,0,0.1375
Nandhan,20-09-2024,Tamil,0,0.0852
Kaaduvetty,15-03-2024,Tamil,0,0.0984
Weapon,07-06-2024,Tamil,1,0.1958
Oru Kadha Sollattaa Sir,07-03-2024,Tamil,0,0.1297
Marakkuma Nenjam,02-02-2024,Tamil,0,0.1955
Aalakaalam,05-04-2024,Tamil,0,0.1054
Ippadiku Kadhal,09-02-2024,Tamil,5,0.6767
Lineman,22-11-2024,Tamil,0,0.0996
Aaragan,04-10-2024,Tamil,0,0.1325
Chennaiyil Vaanam Megamootathudan Kaanapadum,18-10-2024,Tamil,0,0.0744
Kaa,29-03-2024,Tamil,0,0.099
Bujji at Anupatti,31-05-2024,Tamil,0,0.0986
Veerayi Makkal,09-08-2024,Tamil,0,0.1311
Vithaikkaaran,23-02-2024,Tamil,0,0.0891
Guardian,08-03-2024,Tamil,0,0.3326
Virundhu,31-08-2024,Tamil,0,0.065
Alangu,27-12-2024,Tamil,0,0.0951
Travel La Oru Kadhal,19-04-2024,Tamil,0,0.1272
7/G,05-07-2024,Tamil,0,0.1233
Dopamine @ 2.22,20-09-2024,Tamil,0,0.0931
Double Tuckerr,05-04-2024,Tamil,5,0.1003
Glassmates,23-02-2024,Tamil,0,0.1302
Kanmani Paappa,02-08-2024,Tamil,0,0.1366
Konjam Pesinaal Yenna,24-05-2024,Tamil,0,0.0981
Sevappi,12-01-2024,Tamil,0,0.0737
P2,09-08-2024,Tamil,0,0.0998
Curry Mee,15-02-2024,Tamil,0,0.2323
Anjaamai,07-06-2024,Tamil,0,0.0777
Crimes and Diamonds,24-07-2024,Tamil,0,0.0905
Ini Oru Kadhal Seivom,07-06-2024,Tamil,0,0.0855
Veedu,15-11-2024,Tamil,0,0.0996
Rooban,20-04-2024,Tamil,0,0.0824
Local Sarakku,26-01-2024,Tamil,1,0.0924
Quotation Gang Part 1,13-09-2024,Tamil,0,0.1531
Haraa,07-06-2024,Tamil,0,0.181
Alaigal ShortFilm,04-09-2024,Tamil,8,0.0875
Poultry Farm Chelladurai,20-09-2024,Tamil,0,0.1332
Thanks Einstein,22-12-2024,Tamil,10,0.0594
Teenz,12-07-2024,Tamil,5,0.0702
Kumbaari,05-01-2024,Tamil,0,0.0865
Aalan,18-10-2024,Tamil,0,0.1037
Bommai (An Island Story),24-12-2024,Tamil,0,0.1084
Idi Minnal Kadhal,29-03-2024,Tamil,0,0.1354
Agrinai,29-02-2024,Tamil,0,0.0784
Emagadhagan,05-07-2024,Tamil,0,0.1115
Akkaran,03-05-2024,Tamil,0,0.1013
Veppam Kulir Mazhai,29-03-2024,Tamil,0,0.0891
Salliyargal,07-12-2024,Tamil,0,0.3431
Kurangu Pedal,24-05-2024,Tamil,0,0.0993
Enimey Nangadha Head Lines,12-04-2024,Tamil,0,0.0735
Iravinil Aatam Par,08-11-2024,Tamil,0,0.084
The Proof,03-05-2024,Tamil,0,0.2558
Paraman,29-11-2024,Tamil,0,0.0999
Vaa Pagandaya,12-04-2024,Tamil,0,0.0655
Nalla Perai Vaanga Vendum Pillaigale,08-03-2024,Tamil,0,0.0915
Byri: Pagam 1,23-02-2024,Tamil,0,0.1254
Sathamindri Mutham Tha,01-03-2024,Tamil,0,0.0785
Parari,22-11-2024,Tamil,0,0.0737
Minmini,09-08-2024,Tamil,6,0.0995
Oozhi,10-05-2024,Tamil,0,0.0866
Laandhar,21-06-2024,Tamil,0,0.0902
Siragan,20-04-2024,Tamil,0,0.075
Deepavali Bonus,25-10-2024,Tamil,0,0.0739
Thozhar Cheguevara,20-09-2024,Tamil,0,0.0776
Maya Puthagam,19-07-2024,Tamil,8,0.0826
Amigo,23-08-2024,Tamil,0,0.077
Pagalariyaan,24-05-2024,Tamil,0,0.0658
Rocket Driver,18-10-2024,Tamil,0,0.0668
Oru Nodi,26-04-2024,Tamil,0,0.0627
Adharma Kadhaigal,23-08-2024,Tamil,0,0.0633
Mangai,01-03-2024,Tamil,0,0.0468
The Feast,03-02-2024,Tamil,0,0.0776
Amigo Garage,15-03-2024,Tamil,0,0.0645
Light House,09-08-2024,Tamil,0,0.0534
Pitha 23:23,26-07-2024,Tamil,0,0.0343
Rambai Sonna Kadhai,25-01-2024,Tamil,0,0.0357
Project One,28-09-2024,Tamil,0,0.2976
Padikkada Pakkangal,17-05-2024,Tamil,0,0.1024
Never Escape,20-04-2024,Tamil,0,0.0445
Crime Reel,19-07-2024,Tamil,0,0.0755
Karuppu Petti,18-10-2024,Tamil,0,0.0541
Black Gold,15-11-2024,Tamil,0,0.0639
Kaazh,23-07-2024,Tamil,0,0.0474
Por,01-03-2024,Tamil,0,0.0907
Kazhu Maram,16-02-2024,Tamil,0,0.0794
Kathir,31-01-2024,Tamil,0,0.047
Il Tha Ka Sai Aa,25-10-2024,Tamil,0,0.0361
Dhanussh,14-03-2024,Tamil,0,0.0509
Happy Birthday Luci,25-10-2024,Tamil,0,0.0214
Blood and Black,06-12-2024,Tamil,0,0.2369
Antha Naal,13-12-2024,Tamil,0,0.0487
Dappankuthu,06-12-2024,Tamil,0,0.0532
Rail,21-06-2024,Tamil,0,0.0454
The Mind,08-12-2024,Tamil,0,0.0673
Seeran,04-10-2024,Tamil,0,0.0322
Scene Number 62,25-10-2024,Tamil,0,0.0268
Dhil Raja,27-09-2024,Tamil,0,0.0243
Unarvugal Thodarkadhai,08-03-2024,Tamil,0,0.0322
Eppura,29-03-2024,Tamil,0,0.0386
Ettum Varai Ettu,16-02-2024,Tamil,0,0.0981
OFF-SCREEN,03-06-2024,Tamil,0,0.0362
HMM – Hug Me More,20-09-2024,Tamil,0,0.0361
Arimapatti Sakthivel,08-03-2024,Tamil,0,0.0361
Kaalam Darrr - Short Film,10-08-2024,Tamil,0,0.0243
Naanum Oru Azhagi,05-07-2024,Tamil,0,0.0143
Iravin kangal,05-04-2024,Tamil,0,0.0143
Thirumbipaar,29-11-2024,Tamil,0,0.0293
Tractor,17-12-2024,Tamil,0,0.0289
Then Chennai,13-12-2024,Tamil,0,0.0281
Pistol ShortFilm,17-02-2024,Tamil,3,0.0143
Maatna Gaali,27-09-2024,Tamil,0,0.0143
Arjun,15-03-2024,Tamil,0,0.0243
Amma's Pride,26-05-2024,Tamil,0,0.0243
Niyathi,26-01-2024,Tamil,0,0.0243
HAIKU: A Neurodivergent Harmony,27-10-2024,Tamil,0,0.0143
Time,16-06-2024,Tamil,0,0.0143
Bulb,12-01-2024,Tamil,0,0.0143
Netru Indha Neram,29-03-2024,Tamil,0,0.0286
Rail,21-06-2024,Tamil,0,0.0143
Necklace,03-11-2024,Tamil,0,0.0168
Letter,25-12-2024,Tamil,0,0.0143
Agaligai Padalam,27-10-2024,Tamil,0,0.0143
